accuracy	0.853923	0.857538	0.853285	0.859239	0.857538	0.854561	0.857112	0.850734	0.850096	0.854561	0.859877	0.851584	0.854774	0.854348	0.842441	0.870508	0.853710	0.857538	0.851371	0.856900
recall	0.638863	0.647220	0.648937	0.649266	0.649235	0.639727	0.637773	0.640939	0.640770	0.638733	0.641862	0.634641	0.648819	0.649342	0.626052	0.653905	0.634927	0.630059	0.641092	0.638436
precision	0.753098	0.779678	0.768281	0.761270	0.773223	0.760070	0.773206	0.765280	0.740039	0.765639	0.755719	0.758452	0.749618	0.762867	0.744083	0.782224	0.781660	0.749121	0.752029	0.758485
f1score	0.668343	0.680010	0.679964	0.680181	0.681369	0.670030	0.669598	0.671249	0.668236	0.669553	0.672341	0.664245	0.677690	0.679875	0.652745	0.688728	0.666656	0.659411	0.670139	0.668861
mcc	0.374945	0.405828	0.399785	0.394963	0.403854	0.381254	0.388024	0.386721	0.367643	0.383941	0.380929	0.373086	0.385476	0.396268	0.350812	0.416824	0.389891	0.360003	0.377143	0.378331
spd0-0	0.066394	0.062218	0.065647	0.065458	0.067277	0.058743	0.058692	0.061573	0.071658	0.059486	0.062444	0.055038	0.066999	0.067201	0.065404	0.059383	0.057763	0.059010	0.065138	0.060459
spd0-1	0.099042	0.099799	0.108511	0.105651	0.100079	0.103311	0.093484	0.104923	0.106888	0.099436	0.099553	0.104490	0.113071	0.109121	0.097747	0.095314	0.089799	0.091600	0.106223	0.099302
spd0	0.032648	0.037581	0.042864	0.040193	0.032803	0.044568	0.034793	0.043350	0.035230	0.039950	0.037109	0.049452	0.046073	0.041920	0.032344	0.035931	0.032036	0.032590	0.041085	0.038843
aod0-0	0.361149	0.352307	0.338007	0.335232	0.363029	0.324683	0.312852	0.341714	0.358496	0.317663	0.353058	0.297855	0.349043	0.345124	0.323289	0.388788	0.311624	0.334600	0.332917	0.349155
aod0-1	0.350628	0.362412	0.388239	0.396165	0.369772	0.367683	0.350316	0.360612	0.375723	0.359780	0.361316	0.364760	0.402366	0.394479	0.331977	0.361901	0.333236	0.330106	0.376616	0.349359
aod0	0.005260	0.005052	0.025116	0.030467	0.003371	0.021500	0.018732	0.009449	0.008614	0.021059	0.004129	0.033452	0.026662	0.024678	0.004344	0.013444	0.010806	0.002247	0.021849	0.000102
eod0-0	0.332103	0.328571	0.307143	0.303887	0.335689	0.300725	0.286738	0.316547	0.323741	0.290441	0.325758	0.274021	0.317518	0.316832	0.291667	0.365957	0.287273	0.308880	0.301471	0.323194
eod0-1	0.305769	0.323970	0.347349	0.353535	0.330153	0.321839	0.315992	0.316456	0.324952	0.320826	0.316532	0.319471	0.350877	0.347741	0.288566	0.324752	0.302536	0.287149	0.330841	0.305609
eod0	0.026334	0.004601	0.040206	0.049648	0.005536	0.021114	0.029254	0.000091	0.001211	0.030384	0.009225	0.045449	0.033359	0.030909	0.003100	0.041205	0.015264	0.021732	0.029371	0.017585
spd1-0	0.069577	0.059484	0.070755	0.074901	0.063761	0.065897	0.057201	0.059250	0.072581	0.063283	0.066360	0.057641	0.063300	0.064300	0.057991	0.054545	0.059973	0.057971	0.068077	0.062795
