accuracy	0.812667	0.806000	0.808333	0.814889	0.801333	0.801667	0.801333	0.807444	0.805889	0.807667	0.805667	0.804556	0.805111	0.803333	0.800333	0.807222	0.806556	0.812333	0.799000	0.812444
recall	0.591071	0.592250	0.594719	0.593181	0.586512	0.586861	0.585397	0.596653	0.591913	0.594197	0.591841	0.599422	0.588785	0.584691	0.592876	0.594252	0.592108	0.602081	0.590262	0.594956
precision	0.778846	0.766167	0.774034	0.773216	0.763922	0.769681	0.764303	0.757131	0.769154	0.760305	0.776085	0.761971	0.771354	0.758086	0.768087	0.769569	0.771669	0.776418	0.772436	0.765714
f1score	0.604153	0.604502	0.608118	0.607779	0.595512	0.595799	0.593938	0.611086	0.603892	0.607773	0.603438	0.613825	0.599315	0.593796	0.603769	0.607375	0.604226	0.618769	0.599629	0.609779
mcc	0.318714	0.313393	0.322218	0.319115	0.302207	0.306104	0.300470	0.315294	0.314571	0.313177	0.318470	0.322773	0.310434	0.295685	0.315587	0.318794	0.316373	0.335960	0.313628	0.317687
spd0-0	0.050109	0.053716	0.054757	0.051437	0.049266	0.044535	0.050439	0.060962	0.053338	0.053701	0.052514	0.063221	0.048441	0.049371	0.059314	0.051970	0.054797	0.055699	0.052757	0.055186
spd0-1	0.072293	0.079686	0.077181	0.075205	0.078431	0.083079	0.074830	0.082161	0.078024	0.085235	0.075089	0.083655	0.078073	0.076559	0.075173	0.083496	0.074302	0.086361	0.078509	0.078448
spd0	0.022184	0.025970	0.022425	0.023768	0.029166	0.038544	0.024391	0.021199	0.024686	0.031534	0.022576	0.020435	0.029632	0.027188	0.015859	0.031526	0.019505	0.030662	0.025752	0.023261
aod0-0	0.197892	0.209310	0.217443	0.210301	0.186099	0.170891	0.195257	0.236318	0.201424	0.209022	0.201219	0.235693	0.188611	0.186576	0.220705	0.210711	0.215687	0.216939	0.197076	0.214735
aod0-1	0.254985	0.259085	0.254681	0.253808	0.260033	0.272436	0.240416	0.262613	0.264855	0.278321	0.255567	0.274082	0.259111	0.252698	0.246858	0.265712	0.243415	0.297058	0.259111	0.267888
aod0	0.028547	0.024888	0.018619	0.021753	0.036967	0.050773	0.022580	0.013147	0.031716	0.034650	0.027174	0.019194	0.035250	0.033061	0.013077	0.027500	0.013864	0.040059	0.031018	0.026576
eod0-0	0.182373	0.191242	0.201585	0.193669	0.170648	0.156085	0.179708	0.215929	0.182768	0.191375	0.184141	0.213229	0.172906	0.168589	0.201018	0.196043	0.198029	0.199650	0.180613	0.195277
eod0-1	0.229219	0.228150	0.223776	0.225268	0.228172	0.242525	0.209249	0.225617	0.237150	0.241898	0.229898	0.241223	0.230508	0.222607	0.218855	0.230248	0.215576	0.264988	0.230594	0.237695
eod0	0.046846	0.036908	0.022192	0.031600	0.057524	0.086440	0.029541	0.009688	0.054382	0.050523	0.045757	0.027994	0.057603	0.054018	0.017837	0.034205	0.017547	0.065338	0.049981	0.042418
spd1-0	0.055420	0.061017	0.060384	0.058643	0.058974	0.057799	0.057565	0.068015	0.060602	0.064743	0.059578	0.067100	0.057739	0.057171	0.063614	0.062142	0.059800	0.065159	0.061570	0.062347
spd1-1	0.090799	0.093674	0.096459	0.081731	0.081481	0.081081	0.084352	0.082143	0.087740	0.085106	0.082818	0.113208	0.086634	0.090909	0.086420	0.089533	0.090571	0.096899	0.076441	0.085821
spd1	0.035379	0.032657	0.036075	0.023087	0.022507	0.023283	0.026787	0.014128	0.027138	0.020363	0.023241	0.046107	0.028894	0.033738	0.022806	0.027391	0.030771	0.031740	0.014871	0.023473
aod1-0	0.214847	0.223601	0.223735	0.225181	0.214669	0.212061	0.212152	0.245011	0.223527	0.238522	0.222874	0.239766	0.217544	0.209693	0.229942	0.228360	0.223541	0.246903	0.220627	0.236583
aod1-1	0.274432	0.287909	0.308539	0.256491	0.237204	0.238622	0.232192	0.264656	0.266344	0.242608	0.241550	0.356371	0.237810	0.259366	0.249769	0.279617	0.264502	0.280413	0.239529	0.247096
aod1	0.029793	0.032154	0.042402	0.015655	0.011268	0.013281	0.010020	0.009823	0.021409	0.002043	0.009338	0.058303	0.010133	0.024836	0.009913	0.025629	0.020481	0.016755	0.009451	0.005256
eod1-0	0.197330	0.201577	0.202817	0.204505	0.193548	0.191942	0.192286	0.219293	0.202254	0.214609	0.203361	0.214994	0.198988	0.188669	0.208649	0.205965	0.204025	0.224828	0.199353	0.214660
eod1-1	0.235023	0.254464	0.278539	0.230088	0.206009	0.212000	0.192469	0.227273	0.234783	0.203791	0.210300	0.311927	0.192982	0.218341	0.209091	0.253394	0.220657	0.245614	0.220264	0.204651
eod1	0.037693	0.052888	0.075722	0.025583	0.012460	0.020058	0.000182	0.007979	0.032529	0.010818	0.006939	0.096932	0.006006	0.029672	0.000442	0.047429	0.016633	0.020786	0.020911	0.010009
wcspd-00	0.044955	0.049329	0.049482	0.047648	0.045910	0.040284	0.046878	0.058094	0.048902	0.049326	0.048407	0.056441	0.044255	0.045067	0.055256	0.047570	0.051001	0.050820	0.050133	0.052588
wcspd-01	0.091503	0.089679	0.097643	0.082492	0.076661	0.078595	0.080068	0.083744	0.088380	0.092937	0.086356	0.116013	0.083478	0.084317	0.092943	0.090744	0.086655	0.099631	0.075175	0.077329
wcspd-10	0.071209	0.078008	0.076097	0.074871	0.077398	0.082787	0.073400	0.082456	0.077499	0.086474	0.075168	0.082103	0.076946	0.074459	0.075533	0.083259	0.072516	0.086073	0.078431	0.076486
wcspd-11	0.088785	0.103896	0.093333	0.079832	0.094170	0.086957	0.095238	0.077922	0.085973	0.065421	0.073913	0.105932	0.094421	0.108597	0.069869	0.086777	0.100437	0.090517	0.079646	0.106383
wcspd	0.046548	0.054567	0.048161	0.034843	0.048261	0.046673	0.048360	0.025650	0.039478	0.043610	0.037948	0.059572	0.050165	0.063530	0.037688	0.043174	0.049435	0.048811	0.029513	0.053795
wcaod-00	0.184611	0.198166	0.199982	0.200374	0.180488	0.159116	0.193825	0.230036	0.190286	0.199813	0.194416	0.213915	0.180113	0.179499	0.214152	0.198077	0.206922	0.204003	0.190649	0.214672
wcaod-01	0.290701	0.280162	0.335691	0.277229	0.223974	0.243586	0.213576	0.282415	0.271052	0.276458	0.249458	0.385478	0.249656	0.237630	0.270407	0.296861	0.281134	0.305358	0.242310	0.221684
wcaod-10	0.257044	0.255421	0.255052	0.257355	0.259175	0.276865	0.237087	0.265597	0.265797	0.287468	0.258270	0.272668	0.264073	0.247971	0.250603	0.267368	0.244812	0.304038	0.261090	0.265054
wcaod-11	0.237510	0.307541	0.252995	0.216639	0.272111	0.229762	0.282298	0.221416	0.253868	0.165000	0.220992	0.294281	0.219947	0.308257	0.199719	0.245978	0.240192	0.231253	0.232250	0.304913
wcaod	0.053045	0.054688	0.067854	0.038428	0.045811	0.058874	0.044237	0.030500	0.040383	0.061234	0.031927	0.085782	0.041980	0.064379	0.035344	0.049392	0.037106	0.050678	0.035220	0.045121
wceod-00	0.171859	0.181439	0.185410	0.185145	0.166500	0.145511	0.180991	0.211325	0.173116	0.184265	0.179671	0.194000	0.166838	0.164426	0.197266	0.184456	0.191402	0.188069	0.174739	0.197479
wceod-01	0.251656	0.250000	0.308725	0.248276	0.195266	0.218182	0.172414	0.248227	0.239521	0.238095	0.211180	0.342282	0.211921	0.193750	0.225806	0.272109	0.244604	0.274510	0.220779	0.181208
wceod-10	0.232143	0.225214	0.224619	0.228232	0.227673	0.246944	0.206250	0.229219	0.238335	0.251250	0.231813	0.240786	0.237624	0.218045	0.222760	0.231527	0.219212	0.272727	0.231631	0.235984
wceod-11	0.196970	0.265625	0.214286	0.197531	0.234375	0.200000	0.246154	0.175439	0.222222	0.125000	0.208333	0.246377	0.155844	0.275362	0.169231	0.216216	0.175676	0.186667	0.219178	0.257576
wceod	0.079796	0.084186	0.123314	0.063131	0.067875	0.101433	0.073740	0.072788	0.066405	0.126250	0.052141	0.148282	0.081780	0.110936	0.056576	0.087653	0.068929	0.087843	0.056893	0.076368
